ANNO;TRIMESTRE;MES_DEL_TRIMESTRE;ID_EMPRESA;EMPRESA;ID_RED;RED;ID_TIPO_TRAFICO;TIPO_TRAFICO;TRAFICO
2019;1;2;900973532;SUMA MOVIL S.A.S.;5;COMUNICACION CELULAR S A COMCEL S A;1;Tráfico prepago;15042
2019;1;3;900973532;SUMA MOVIL S.A.S.;18;SCARLET MOBILE COLOMBIA S.A.S.;1;Tráfico prepago;0
2019;1;3;900973532;SUMA MOVIL S.A.S.;19;VILACOM MOBILE S.A.S.;1;Tráfico prepago;0
2019;1;3;900973532;SUMA MOVIL S.A.S.;9;VIRGIN MOBILE COLOMBIA S.A.S.;1;Tráfico prepago;402
2019;1;3;900973532;SUMA MOVIL S.A.S.;10;OTROS PROVEEDORES DE SERVICIOS MÓVILES.;1;Tráfico prepago;300
2019;1;3;900973532;SUMA MOVIL S.A.S.;11;PROVEEDORES DE TELEFONÍA LOCAL Y LOCAL EXTENDIDA;1;Tráfico prepago;1289
2019;1;3;900973532;SUMA MOVIL S.A.S.;12;RED PROPIA DE LARGA DISTANCIA O DE PROVEEDORES DE LARGA DISTANCIA INTERNACIONAL QUE SEAN SUBORDINADAS, FILIALES, SUBSIDIARIAS O QUE HAGAN O QUE SUS ACCIONISTRAS EJERZAN CONTROL EMPRESARIAL SOBRE OTROS PROVEEDORES DE REDES Y SERVICIOS DE COMUNICACIONES;1;Tráfico prepago;0
2019;1;3;900973532;SUMA MOVIL S.A.S.;13;OTROS PROVEEDORES DE LARGA DISTANCIA INTERNACIONAL.;1;Tráfico prepago;0
2019;1;3;900973532;SUMA MOVIL S.A.S.;15;KIERO IP TELECOMUNICACIONES SAS;1;Tráfico prepago;0
2019;1;3;900973532;SUMA MOVIL S.A.S.;4;COLOMBIA TELECOMUNICACIONES S.A. ESP (TELEFONICA);1;Tráfico prepago;3113
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;16;COMUNICACIONES DIME S.A. ESP;2;Tráfico pospago;0
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;17;SUMA MOVIL SAS;2;Tráfico pospago;0
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;18;SCARLET MOBILE COLOMBIA S.A.S.;2;Tráfico pospago;0
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;19;VILACOM MOBILE S.A.S.;2;Tráfico pospago;0
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;8;UNE EPM TELECOMUNICACIONES S.A. E.S.P.;2;Tráfico pospago;25
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;9;VIRGIN MOBILE COLOMBIA S.A.S.;2;Tráfico pospago;77403374
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;10;OTROS PROVEEDORES DE SERVICIOS MÓVILES.;2;Tráfico pospago;16607638
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;11;PROVEEDORES DE TELEFONÍA LOCAL Y LOCAL EXTENDIDA;2;Tráfico pospago;208800490
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;12;RED PROPIA DE LARGA DISTANCIA O DE PROVEEDORES DE LARGA DISTANCIA INTERNACIONAL QUE SEAN SUBORDINADAS, FILIALES, SUBSIDIARIAS O QUE HAGAN O QUE SUS ACCIONISTRAS EJERZAN CONTROL EMPRESARIAL SOBRE OTROS PROVEEDORES DE REDES Y SERVICIOS DE COMUNICACIONES;2;Tráfico pospago;4886486
2019;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;3;COLOMBIA MOVIL S.A. E.S.P.;1;Tráfico prepago;10055833
2019;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;4;COLOMBIA TELECOMUNICACIONES S.A. ESP (TELEFONICA);1;Tráfico prepago;9873175
2019;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;5;COMUNICACION CELULAR S A COMCEL S A;1;Tráfico prepago;35463400
2019;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;6;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP.;1;Tráfico prepago;708212
2019;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;10;OTROS PROVEEDORES DE SERVICIOS MÓVILES.;2;Tráfico pospago;122122
2019;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;11;PROVEEDORES DE TELEFONÍA LOCAL Y LOCAL EXTENDIDA;2;Tráfico pospago;2083505
2019;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;12;RED PROPIA DE LARGA DISTANCIA O DE PROVEEDORES DE LARGA DISTANCIA INTERNACIONAL QUE SEAN SUBORDINADAS, FILIALES, SUBSIDIARIAS O QUE HAGAN O QUE SUS ACCIONISTRAS EJERZAN CONTROL EMPRESARIAL SOBRE OTROS PROVEEDORES DE REDES Y SERVICIOS DE COMUNICACIONES;2;Tráfico pospago;2528
2019;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;13;OTROS PROVEEDORES DE LARGA DISTANCIA INTERNACIONAL.;2;Tráfico pospago;83
2019;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;17;SUMA MOVIL SAS;2;Tráfico pospago;40
2019;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;4;COLOMBIA TELECOMUNICACIONES S.A. ESP (TELEFONICA);2;Tráfico pospago;8530390
2019;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;5;COMUNICACION CELULAR S A COMCEL S A;2;Tráfico pospago;23767513
2019;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;6;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP.;2;Tráfico pospago;2607142
2019;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;7;UFF MOVIL S.A.S.;2;Tráfico pospago;150
2019;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;8;UNE EPM TELECOMUNICACIONES S.A. E.S.P.;2;Tráfico pospago;0
2019;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;9;VIRGIN MOBILE COLOMBIA S.A.S.;2;Tráfico pospago;792686
2019;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;12;RED PROPIA DE LARGA DISTANCIA O DE PROVEEDORES DE LARGA DISTANCIA INTERNACIONAL QUE SEAN SUBORDINADAS, FILIALES, SUBSIDIARIAS O QUE HAGAN O QUE SUS ACCIONISTRAS EJERZAN CONTROL EMPRESARIAL SOBRE OTROS PROVEEDORES DE REDES Y SERVICIOS DE COMUNICACIONES;1;Tráfico prepago;3514
2019;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;13;OTROS PROVEEDORES DE LARGA DISTANCIA INTERNACIONAL.;1;Tráfico prepago;34
2019;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;17;SUMA MOVIL SAS;1;Tráfico prepago;6
2019;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;1;ALMACENES EXITO INVERSIONES S.A.S.;2;Tráfico pospago;112007
2019;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;2;AVANTEL S.A.S.;2;Tráfico pospago;1615449
2019;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;3;COLOMBIA MOVIL S.A. E.S.P.;2;Tráfico pospago;7338206
2019;1;3;900973532;SUMA MOVIL S.A.S.;5;COMUNICACION CELULAR S A COMCEL S A;1;Tráfico prepago;16804
2019;1;3;900973532;SUMA MOVIL S.A.S.;6;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP.;1;Tráfico prepago;98
2019;1;3;900973532;SUMA MOVIL S.A.S.;7;UFF MOVIL S.A.S.;1;Tráfico prepago;0
2019;1;3;900973532;SUMA MOVIL S.A.S.;8;UNE EPM TELECOMUNICACIONES S.A. E.S.P.;1;Tráfico prepago;0
2019;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;18;SCARLET MOBILE COLOMBIA S.A.S.;1;Tráfico prepago;0
2019;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;19;VILACOM MOBILE S.A.S.;1;Tráfico prepago;0
2019;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;20;LOGISTICA FLASH COLOMBIA S.A.S;1;Tráfico prepago;814097
2019;1;3;900973532;SUMA MOVIL S.A.S.;1;ALMACENES EXITO INVERSIONES S.A.S.;1;Tráfico prepago;102
2019;1;3;900973532;SUMA MOVIL S.A.S.;2;AVANTEL S.A.S.;1;Tráfico prepago;461
2019;1;3;900973532;SUMA MOVIL S.A.S.;3;COLOMBIA MOVIL S.A. E.S.P.;1;Tráfico prepago;7172
2019;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;11;PROVEEDORES DE TELEFONÍA LOCAL Y LOCAL EXTENDIDA;1;Tráfico prepago;6116208
2019;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;12;RED PROPIA DE LARGA DISTANCIA O DE PROVEEDORES DE LARGA DISTANCIA INTERNACIONAL QUE SEAN SUBORDINADAS, FILIALES, SUBSIDIARIAS O QUE HAGAN O QUE SUS ACCIONISTRAS EJERZAN CONTROL EMPRESARIAL SOBRE OTROS PROVEEDORES DE REDES Y SERVICIOS DE COMUNICACIONES;1;Tráfico prepago;221863
2019;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;13;OTROS PROVEEDORES DE LARGA DISTANCIA INTERNACIONAL.;1;Tráfico prepago;0
2019;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;15;KIERO IP TELECOMUNICACIONES SAS;1;Tráfico prepago;0
2019;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;16;COMUNICACIONES DIME S.A. ESP;1;Tráfico prepago;0
2019;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;17;SUMA MOVIL SAS;1;Tráfico prepago;0
2019;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;7;UFF MOVIL S.A.S.;1;Tráfico prepago;277
2019;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;8;UNE EPM TELECOMUNICACIONES S.A. E.S.P.;1;Tráfico prepago;1
2019;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;9;VIRGIN MOBILE COLOMBIA S.A.S.;1;Tráfico prepago;26047487
2019;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;10;OTROS PROVEEDORES DE SERVICIOS MÓVILES.;1;Tráfico prepago;0
2019;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1;ALMACENES EXITO INVERSIONES S.A.S.;1;Tráfico prepago;408375
2019;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;2;AVANTEL S.A.S.;1;Tráfico prepago;2701476
2019;1;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S;9;VIRGIN MOBILE COLOMBIA S.A.S.;1;Tráfico prepago;4575679
2019;1;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S;10;OTROS PROVEEDORES DE SERVICIOS MÓVILES.;1;Tráfico prepago;16839978
2019;1;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S;11;PROVEEDORES DE TELEFONÍA LOCAL Y LOCAL EXTENDIDA;1;Tráfico prepago;6348756
2019;1;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S;17;SUMA MOVIL SAS;1;Tráfico prepago;1340
2019;1;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;ALMACENES EXITO INVERSIONES S.A.S.;1;Tráfico prepago;1509086
2019;1;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S;2;AVANTEL S.A.S.;1;Tráfico prepago;2552336
2019;1;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S;3;COLOMBIA MOVIL S.A. E.S.P.;1;Tráfico prepago;23155138
2019;1;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S;4;COLOMBIA TELECOMUNICACIONES S.A. ESP (TELEFONICA);1;Tráfico prepago;17177168
2019;1;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S;5;COMUNICACION CELULAR S A COMCEL S A;1;Tráfico prepago;38803507
2019;1;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S;6;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP.;1;Tráfico prepago;1709851
2019;1;3;900973532;SUMA MOVIL S.A.S.;16;COMUNICACIONES DIME S.A. ESP;1;Tráfico prepago;0
2019;1;3;900973532;SUMA MOVIL S.A.S.;17;SUMA MOVIL SAS;1;Tráfico prepago;2754
2019;1;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;2;AVANTEL S.A.S.;1;Tráfico prepago;155020
2019;1;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;3;COLOMBIA MOVIL S.A. E.S.P.;1;Tráfico prepago;3902928
2019;1;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;4;COLOMBIA TELECOMUNICACIONES S.A. ESP (TELEFONICA);1;Tráfico prepago;2266524
2019;1;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;5;COMUNICACION CELULAR S A COMCEL S A;1;Tráfico prepago;8732058
2019;1;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;6;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP.;1;Tráfico prepago;76163
2019;1;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;9;VIRGIN MOBILE COLOMBIA S.A.S.;2;Tráfico pospago;34735087
2019;1;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;10;OTROS PROVEEDORES DE SERVICIOS MÓVILES.;2;Tráfico pospago;503332
2019;1;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;11;PROVEEDORES DE TELEFONÍA LOCAL Y LOCAL EXTENDIDA;2;Tráfico pospago;141280496
2019;1;3;830114921;COLOMBIA MOVIL  S.A ESP;13;OTROS PROVEEDORES DE LARGA DISTANCIA INTERNACIONAL.;2;Tráfico pospago;134182
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;1;ALMACENES EXITO INVERSIONES S.A.S.;1;Tráfico prepago;6939806
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;2;AVANTEL S.A.S.;1;Tráfico prepago;40622543
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;3;COLOMBIA MOVIL S.A. E.S.P.;1;Tráfico prepago;280618688
2019;1;3;830114921;COLOMBIA MOVIL  S.A ESP;8;UNE EPM TELECOMUNICACIONES S.A. E.S.P.;2;Tráfico pospago;0
2019;1;3;830114921;COLOMBIA MOVIL  S.A ESP;9;VIRGIN MOBILE COLOMBIA S.A.S.;2;Tráfico pospago;16222711
2019;1;3;830114921;COLOMBIA MOVIL  S.A ESP;10;OTROS PROVEEDORES DE SERVICIOS MÓVILES.;2;Tráfico pospago;8650147
2019;1;3;830114921;COLOMBIA MOVIL  S.A ESP;11;PROVEEDORES DE TELEFONÍA LOCAL Y LOCAL EXTENDIDA;2;Tráfico pospago;57901057
2019;1;3;830114921;COLOMBIA MOVIL  S.A ESP;12;RED PROPIA DE LARGA DISTANCIA O DE PROVEEDORES DE LARGA DISTANCIA INTERNACIONAL QUE SEAN SUBORDINADAS, FILIALES, SUBSIDIARIAS O QUE HAGAN O QUE SUS ACCIONISTRAS EJERZAN CONTROL EMPRESARIAL SOBRE OTROS PROVEEDORES DE REDES Y SERVICIOS DE COMUNICACIONES;2;Tráfico pospago;7256727
2019;1;3;830114921;COLOMBIA MOVIL  S.A ESP;2;AVANTEL S.A.S.;2;Tráfico pospago;18467881
2019;1;3;830114921;COLOMBIA MOVIL  S.A ESP;3;COLOMBIA MOVIL S.A. E.S.P.;2;Tráfico pospago;356372138
2019;1;3;830114921;COLOMBIA MOVIL  S.A ESP;4;COLOMBIA TELECOMUNICACIONES S.A. ESP (TELEFONICA);2;Tráfico pospago;116935747
2019;1;3;830114921;COLOMBIA MOVIL  S.A ESP;5;COMUNICACION CELULAR S A COMCEL S A;2;Tráfico pospago;361038425
2019;1;3;830114921;COLOMBIA MOVIL  S.A ESP;6;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP.;2;Tráfico pospago;5750953
2019;1;3;830114921;COLOMBIA MOVIL  S.A ESP;7;UFF MOVIL S.A.S.;2;Tráfico pospago;0
2019;1;3;830114921;COLOMBIA MOVIL  S.A ESP;10;OTROS PROVEEDORES DE SERVICIOS MÓVILES.;1;Tráfico prepago;4660610
2019;1;3;830114921;COLOMBIA MOVIL  S.A ESP;11;PROVEEDORES DE TELEFONÍA LOCAL Y LOCAL EXTENDIDA;1;Tráfico prepago;29699860
2019;1;3;830114921;COLOMBIA MOVIL  S.A ESP;12;RED PROPIA DE LARGA DISTANCIA O DE PROVEEDORES DE LARGA DISTANCIA INTERNACIONAL QUE SEAN SUBORDINADAS, FILIALES, SUBSIDIARIAS O QUE HAGAN O QUE SUS ACCIONISTRAS EJERZAN CONTROL EMPRESARIAL SOBRE OTROS PROVEEDORES DE REDES Y SERVICIOS DE COMUNICACIONES;1;Tráfico prepago;756143
2019;1;3;830114921;COLOMBIA MOVIL  S.A ESP;13;OTROS PROVEEDORES DE LARGA DISTANCIA INTERNACIONAL.;1;Tráfico prepago;0
2019;1;3;830114921;COLOMBIA MOVIL  S.A ESP;1;ALMACENES EXITO INVERSIONES S.A.S.;2;Tráfico pospago;6078668
2019;1;3;830114921;COLOMBIA MOVIL  S.A ESP;5;COMUNICACION CELULAR S A COMCEL S A;1;Tráfico prepago;225320724
2019;1;3;830114921;COLOMBIA MOVIL  S.A ESP;6;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP.;1;Tráfico prepago;2756941
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;3;COLOMBIA MOVIL S.A. E.S.P.;2;Tráfico pospago;454463421
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;4;COLOMBIA TELECOMUNICACIONES S.A. ESP (TELEFONICA);2;Tráfico pospago;529467984
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;5;COMUNICACION CELULAR S A COMCEL S A;2;Tráfico pospago;2896253160
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;6;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP.;2;Tráfico pospago;22233534
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;7;UFF MOVIL S.A.S.;2;Tráfico pospago;22026
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;16;COMUNICACIONES DIME S.A. ESP;1;Tráfico prepago;0
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;17;SUMA MOVIL SAS;1;Tráfico prepago;0
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;18;SCARLET MOBILE COLOMBIA S.A.S.;1;Tráfico prepago;0
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;19;VILACOM MOBILE S.A.S.;1;Tráfico prepago;0
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;1;ALMACENES EXITO INVERSIONES S.A.S.;2;Tráfico pospago;14801735
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;2;AVANTEL S.A.S.;2;Tráfico pospago;91690083
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;9;VIRGIN MOBILE COLOMBIA S.A.S.;1;Tráfico prepago;41598198
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;10;OTROS PROVEEDORES DE SERVICIOS MÓVILES.;1;Tráfico prepago;51144289
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;11;PROVEEDORES DE TELEFONÍA LOCAL Y LOCAL EXTENDIDA;1;Tráfico prepago;65781605
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;12;RED PROPIA DE LARGA DISTANCIA O DE PROVEEDORES DE LARGA DISTANCIA INTERNACIONAL QUE SEAN SUBORDINADAS, FILIALES, SUBSIDIARIAS O QUE HAGAN O QUE SUS ACCIONISTRAS EJERZAN CONTROL EMPRESARIAL SOBRE OTROS PROVEEDORES DE REDES Y SERVICIOS DE COMUNICACIONES;1;Tráfico prepago;638391
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;13;OTROS PROVEEDORES DE LARGA DISTANCIA INTERNACIONAL.;1;Tráfico prepago;7960
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;15;KIERO IP TELECOMUNICACIONES SAS;1;Tráfico prepago;0
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;4;COLOMBIA TELECOMUNICACIONES S.A. ESP (TELEFONICA);1;Tráfico prepago;241741568
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;5;COMUNICACION CELULAR S A COMCEL S A;1;Tráfico prepago;2006601596
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;6;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP.;1;Tráfico prepago;8548946
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;7;UFF MOVIL S.A.S.;1;Tráfico prepago;21627
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;8;UNE EPM TELECOMUNICACIONES S.A. E.S.P.;1;Tráfico prepago;33
2019;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;6;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP.;1;Tráfico prepago;785307
2019;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;7;UFF MOVIL S.A.S.;1;Tráfico prepago;17
2019;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;9;VIRGIN MOBILE COLOMBIA S.A.S.;1;Tráfico prepago;163593
2019;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;10;OTROS PROVEEDORES DE SERVICIOS MÓVILES.;1;Tráfico prepago;34884
2019;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;11;PROVEEDORES DE TELEFONÍA LOCAL Y LOCAL EXTENDIDA;1;Tráfico prepago;630025
2019;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;1;ALMACENES EXITO INVERSIONES S.A.S.;1;Tráfico prepago;25756
2019;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;2;AVANTEL S.A.S.;1;Tráfico prepago;289095
2019;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;3;COLOMBIA MOVIL S.A. E.S.P.;1;Tráfico prepago;1525392
2019;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;4;COLOMBIA TELECOMUNICACIONES S.A. ESP (TELEFONICA);1;Tráfico prepago;1328957
2019;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;5;COMUNICACION CELULAR S A COMCEL S A;1;Tráfico prepago;4319883
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;13;OTROS PROVEEDORES DE LARGA DISTANCIA INTERNACIONAL.;2;Tráfico pospago;1
2019;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;15;KIERO IP TELECOMUNICACIONES SAS;2;Tráfico pospago;0
2019;1;3;830016046;AVANTEL S.A.S;9;VIRGIN MOBILE COLOMBIA S.A.S.;1;Tráfico prepago;1282678
2019;1;3;830016046;AVANTEL S.A.S;11;PROVEEDORES DE TELEFONÍA LOCAL Y LOCAL EXTENDIDA;1;Tráfico prepago;5328584
2019;1;3;830016046;AVANTEL S.A.S;12;RED PROPIA DE LARGA DISTANCIA O DE PROVEEDORES DE LARGA DISTANCIA INTERNACIONAL QUE SEAN SUBORDINADAS, FILIALES, SUBSIDIARIAS O QUE HAGAN O QUE SUS ACCIONISTRAS EJERZAN CONTROL EMPRESARIAL SOBRE OTROS PROVEEDORES DE REDES Y SERVICIOS DE COMUNICACIONES;1;Tráfico prepago;66767
2019;1;3;830016046;AVANTEL S.A.S;1;ALMACENES EXITO INVERSIONES S.A.S.;1;Tráfico prepago;71474
2019;1;3;830016046;AVANTEL S.A.S;2;AVANTEL S.A.S.;1;Tráfico prepago;8292461
2019;1;3;830016046;AVANTEL S.A.S;3;COLOMBIA MOVIL S.A. E.S.P.;1;Tráfico prepago;5998702
2019;1;3;830016046;AVANTEL S.A.S;4;COLOMBIA TELECOMUNICACIONES S.A. ESP (TELEFONICA);1;Tráfico prepago;6363369
2019;1;3;830016046;AVANTEL S.A.S;5;COMUNICACION CELULAR S A COMCEL S A;1;Tráfico prepago;26297636
2019;1;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;5;COMUNICACION CELULAR S A COMCEL S A;1;Tráfico prepago;221746054
2019;1;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;6;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP.;1;Tráfico prepago;1785294
2019;1;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;7;UFF MOVIL S.A.S.;1;Tráfico prepago;0
2019;1;3;830016046;AVANTEL S.A.S;12;RED PROPIA DE LARGA DISTANCIA O DE PROVEEDORES DE LARGA DISTANCIA INTERNACIONAL QUE SEAN SUBORDINADAS, FILIALES, SUBSIDIARIAS O QUE HAGAN O QUE SUS ACCIONISTRAS EJERZAN CONTROL EMPRESARIAL SOBRE OTROS PROVEEDORES DE REDES Y SERVICIOS DE COMUNICACIONES;2;Tráfico pospago;346743
2019;1;3;830016046;AVANTEL S.A.S;13;OTROS PROVEEDORES DE LARGA DISTANCIA INTERNACIONAL.;2;Tráfico pospago;17531
2019;1;3;830016046;AVANTEL S.A.S;17;SUMA MOVIL SAS;2;Tráfico pospago;8
2019;1;3;830016046;AVANTEL S.A.S;18;SCARLET MOBILE COLOMBIA S.A.S.;2;Tráfico pospago;72
2019;1;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;ALMACENES EXITO INVERSIONES S.A.S.;1;Tráfico prepago;1016021
2019;1;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;2;AVANTEL S.A.S.;1;Tráfico prepago;6941254
2019;1;3;830016046;AVANTEL S.A.S;5;COMUNICACION CELULAR S A COMCEL S A;2;Tráfico pospago;71216810
2019;1;3;830016046;AVANTEL S.A.S;6;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP.;2;Tráfico pospago;929285
2019;1;3;830016046;AVANTEL S.A.S;8;UNE EPM TELECOMUNICACIONES S.A. E.S.P.;2;Tráfico pospago;164
2019;1;3;830016046;AVANTEL S.A.S;9;VIRGIN MOBILE COLOMBIA S.A.S.;2;Tráfico pospago;3574976
2019;1;3;830016046;AVANTEL S.A.S;11;PROVEEDORES DE TELEFONÍA LOCAL Y LOCAL EXTENDIDA;2;Tráfico pospago;15153086
2019;1;3;830016046;AVANTEL S.A.S;13;OTROS PROVEEDORES DE LARGA DISTANCIA INTERNACIONAL.;1;Tráfico prepago;4490
2019;1;3;830016046;AVANTEL S.A.S;18;SCARLET MOBILE COLOMBIA S.A.S.;1;Tráfico prepago;2
